ID,Pregunta,Respuesta,Video
79166,"Â¿Como quitar informe de  nuevos socios? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Exclusión, baja, eliminación)","1. Ingrese en el menu: {Informes\ Catalogos\ Catalogos de clientes}

2. En el filtro  de  fecha  de alta, complete  en la parte de arriba la fecha desde el  cual desea  ver  si hay clientes nuevos, en el filtro  de abajo puede dejar con la  fecha del dÃ­a

3. Presione el boton [Procesar].

4. Seleccione cualquiera de los botones para visualizar los  datos
 Ej:[Detallado por codeudor]",
79167,"Asignar descuentos especiales. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Asignar descuentos especiales"":

Descuentos, promociones, ofertas.)","Descuentos por agrupacion 

Tag: Precio / articulo / Agrupacion",https://youtu.be/LlfEe93GPi8
79457,"Como realizar la gestiÃ³n transpaso a histÃ³rico (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como realizar la gestión transpaso a histórico"":

Migración, sincronización, archivado)",Procedimientos especiales,https://youtu.be/jePI0fE3IkE
79535,Â¿Como obtener un informe de venta que incluya las notas de crÃ©ditos generadas por devoluciones?,"1. Ingrese en la opciÃ³n {Movimientos/ Informe de Venta} 
2. Coloque el rango de fecha del cual desea sacar el informe Ej :[01/01/2021 al 25/10/2021]
3. Seleccione la opciÃ³n ""Incluye devoluciones""
4. Haga clic en [ Procesar ]
5. Puede seleccionar cualquiera de los botones. Ej: [Informe de ventas], [I.V.A Ventas]

Obs: En el informe solo se visualizaran las notas que se encuentran dentro del rango de fecha",
79552,"Como actualizar datos en la web para el pleom? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Actualización de datos, API Pleom, sincronización de datos en web)","tags # Enviar, datos, tablas. 

1. Ingrese al menu {Utilidades / Gestion Web (jpleom) }
2. En la columna de {Pleom} seleccione  el botÃ³n del cual desea actualizar los datos
3. presione el botÃ³n enviar 
obs: realice este procedimiento para todas las tablas que desea actualizar",
79647,Â¿Como obtener un informe de notas de crÃ©dito generadas en un periodo de fecha?,"1. Ingrese  a {Movimientos/ Nota de CrÃ©dito/ Informe de Nota de CrÃ©dito}
2. En el filtro de fecha coloque la fecha de inicio y fin del cual desea obtener el informe
3. Seleccione el botÃ³n [Procesar]
4. Seleccione la opciÃ³n [Informe detallado] o [Informe agrupado por cliente]",
79881,Que se debe tener en cuenta para la Implementacion de Factura Legal.,"Tags: Implementar, IVA, impresion, timbrado 

1- Ingrese en {Utilidades/ Configuraciones/ PestaÃ±a Venta2.2.07 }
2- Marque las siguientes opciones:
- No permite modificar venta con impresion.
-Controla la duplicacion nro de factura en venta. 
- No permite guardar venta sin nro de establecimiento y p. expedicion.
3- Ingrese en la {PestaÃ±a venta Imp. 17}
4- En configuracion de factura legal para venta, complete los datos de:  nro de timbrado, nro de establecimiento para venta, nro de punto de expedicion para venta y fecha de vencimiento de timbrado
5- Apreta control+w o clicke en el boton actualizar.",
80149,Como se hace en windows server 2021 para ver los procesos activos y cancelarlos?,"el mismo proceso que se hace en el server 2012, click derecho sobre la barra de tarea, administrador de tarea, y ahi ya te muestran los proceso, no se si a eso te referis.",
80433,"Activar visualizaciÃ³n de imÃ¡genes en Windows Server (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Activar visualización de imágenes en Windows Server"":

Enable RDP, Remote Desktop Protocol, Windows Server Remote Access

Estas palabras clave deberían ayudarte a encontrar información relevante sobre cómo activar la visualización de imágenes en Windows Server.)","Titulo alternativo: Resolver problema de imagenes en windows server

Tag: imagen, visualizar, server.",https://www.youtube.com/watch?v=4IOLv51rXgo
80459,Â¿ Se puede hacer backup del Baris en la nube ?,Si se puede. Nosotros tenemos un sistema de copia de seguridad automatica en nuestros servidores. Tiene un costo que podemos pasarle al cliente.,
80464,Â¿ El sistema me pide el archivo jsonfox ? que hago,"Vaya a https://jhf.com.py/v6/descargas y descarquelo, coloque el archivo en la carpeta del baris xxx",
80505,"Como Activar office con KMSAuto NET (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como Activar office con KMSAuto NET"":

KMSAuto, activar office, activador kms)","1- Desactivar Antivirus
2- Cerrar office

3- Abrir 'KMSAuto Net' y seleccionar la opcion de [Activacion] 
4- Seleccionar [Activar office]     
     - El office quedara activo

5- Volver a Activar el Antivirus",
80900,Obtener un informe de  las  ventas  que son  mayores a 1.000.000 gs en un  rango de  fecha?,"Tag: valor, monto
 

1. Ingrese en la opciÃ³n {Movimientos/ Informe de Venta}
2. Complete en el filtro fecha el periodo del cual desea (Ej. 01/01/2021 al 31/12/2021)
3. En el  campo  de  Total, en  la  parte  de arriba coloque  el  valor 1.000.000gs y en la parte de  abajo deje  como  estÃ¡.
4. Haga click en el boton [Procesar]
5. Seleccione cualquiera  de los  botones [Informe de Ventas]  o  [Cliente]",
81001,"Â¿Como asociar un Usuario a una Caja? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""¿Cómo asociar un Usuario a una Caja?"":

Asociar, usuario, caja, relacionar, vincular)","Antes que nada se debe preguntar al cliente si estÃ¡ seguro de esta configuraciÃ³n, ya que al realizar los Usuarios que NO sean admin se deberÃ¡ configurar para cada uno de ellos a que caja tendrÃ¡n acceso y solo el admin podrÃ¡ tener acceso a TODAS las CAJAS.

. si el cliente confirma, la configuraciÃ³n se realiza de la siguiente manera: 

- En el Baris nos dirigimos a:
     - [ Utilidades / Configuraciones / Movimiento 2.37 ]
- Seleccione la opciÃ³n de 'Utiliza operaciÃ³n por usuario en movimiento'
- Luego [Usuarios para OperaciÃ³n de Caja], 
en donde se visualiza una tabla con las columnas de  'codigo de usuario' y el 'codigo de operacion'

(Para 'cÃ³digo de usuario' se agrega el cÃ³digo del Usuario y para âcÃ³digo de operaciÃ³nâ se agrega el cÃ³digo de la caja)

-Para agregar el usuario y a que caja tendrÃ¡ acceso se clica en [NUEVO] y nos habilita escribir en la tabla en donde se digita el cÃ³digo de usuario y el cÃ³digo de la caja.

En caso de querer modificar es solo reescribir y para eliminar se encuentra el botÃ³n de [ELIMINAR]

- No olvidar Guardar la configuraciÃ³n realizada. 

*En caso de no saber cuales son los CÃ³digo de las cajas, nos dirigimos a [CAJA] y en la opciÃ³n de âComprobanteâ o âCompro.:â damos click en el combobox y podremos visualizar todas las cajas y sus respectivos cÃ³digos. 

*En caso de no saber los cÃ³digos de los usuarios nos dirigimos a: [Tabla/Registrar Usuario] luego vamos a la opciÃ³n de âConsultasâ en donde se podrÃ¡ visualizar los usuarios y el CÃ³digo.",
81002,Â¿Como obtener informe de los articulos  que no se vendieron en un rango  de fecha  y tienen stock?,"1. Ingrese en la opciÃ³n {Movimientos/ Informe de Venta detallado por ArtÃ­culo}
2. Complete el  filtro de fecha con el rango  que desee.
3. Presione el botÃ³n [Procesar].
4. Presione la  tecla [cfg] que se  encuentra al lado del botÃ³n  [Articulo no vendido]
5. En la opciÃ³n: ""Visualiza [1] Solo  articulos c/stock actual, [2] Todos los  acrticulos"", coloque el  valor de  1.
6. Presione el botÃ³n  para  cerrar  la  ventana.
7.  Seleccione  el botÃ³n  [Articulo no vendido] para extraer el informe",
81037,"Â¿Como solucionar el problema de tabla daÃ±ada? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Reparar tabla dañada, restaurar tabla dañada, reparación de tablas dañadas.)","#tags: error 

1 - Sobre el acceso directo del Sistema, haga clic derecho y seleccione [Abrir la ubicaciÃ³n del Archivo].
2- Dentro de la Carpeta, busque una aplicaciÃ³n con el nombre [ Jauxi ] y ejecute.
3 - En el campo libre que se encuentra arriba, coloque el nombre de  la tabla  daÃ±ada.
3. Marque  solo la opciÃ³n "" 1. Corrije  Cabecera (Se  ha daÃ±ado  datos)""
4. Presione el  botÃ³n  [Procesar].
5- Luego haga clic en [Ok].
6 - Salga del Programa y ejecute de nuevo el  Sistema
7. Para verificar  que no haya otras tablas daÃ±adas, puede  validar la base de  datos.

Obs: Para este procedimiento es necesario  que ningun usuario se encuentre dentro  del sistema",
81411,"Â¿Como hacer presupuesto para JHF? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""¿Cómo hacer presupuesto para JHF?"":

Planificación financiera, presupuesto empresarial, gestión de fondos.)","#tags: Informe, presupuesto, registrar",https://www.youtube.com/watch?v=Nh4FslRLymo
81447,"Como convertir un baris full en Baris Market (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como convertir un baris full en Baris Market"":

Baris, Baris Market, conversión de baris full)","1.  Ingrese a {Utilidades/  Organizador}
2. Presione el botÃ³n [Comando]
3.  Escriba ""use config3"" y presione  el botÃ³n [Ejecute]
4. Escriba ""edit"" y presione  el botÃ³n [Ejecute]
5. En  la  parte  de Cfg_sistem  y cfg_dcosis coloque el valor 4
6. Presione la combinaciÃ³n de  tecla control  + w, al mismo tiempo
7.  Salga del sistema y vuelva a ingresar

Obs: Si al realizar el punto  3, le  sale un mensaje de que  el archivo  estÃ¡ en uso, presione  [pasar  por  alto], y escriba ""close  database all"", luego  presione  el botÃ³n [Ejecute] y  vuelva  a realizar  el  paso  3.",
82222,Al ingresar en el Gestion de cita  me aparece un error que dice: no se encuentra MSCAL.OCX,"Tag: modulo 

1. Para solucionar esto se tiene que tener el siguiente archivo:  MSCAL.OCX

2. Copie el MSCAL.OCX en la carpeta C:\Windows\SysWOW644. 

3. Ejecute  el  programa CMD  como administrador y coloque lo  siguiente: regsvr32 c:\windows\syswow64\mscal.ocx",
84108,"Como hacer liquidacion de aguinaldo? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como hacer liquidación de aguinaldo"":

Liquidación de aguinaldo, devolución de aguinaldo, pago de aguinaldo.)","PDF:
https://drive.google.com/file/d/1iEtqFVmNor1rnI7g7hTkk2IuOOzLM-UW/view?usp=sharing",
87025,"- Que hacer para Des-Anular Factura. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Desanular factura, Cancelar factura, Anular factura.)","- revertir una factura anulada. 

- En vista de las variedades de opciones que habia y para no tener en mas de una parte la generacion de movimiento de caja, decidimos utilizar la opcion de {REPLICAR} donde se puede ubicar sobre una venta anulada y {Replicar para levantar} una nueva venta.",
87041,"Como replicar una venta. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Como replicar una venta"":

Repetir, Vender, Replicar)",PDF: https://drive.google.com/file/d/1vFRQm1thgle8njPd5Q9KS9rvKDcyxepb/view?usp=sharing,
87119,Â¿Como visualizar Saldo y Diferencia al realizar Cierre de caja?,"Realizar la siguiente configuraciÃ³n:
 
1) Ingrese en el Menu:
{Utilidades/Configuraciones/Movimiento 2.37}

2) Haga click en la opciÃ³n de â[ ]Visualiza saldo y diferencia de cajaâ 

3) Haga click en el boton [Actualizar]",
87189,"Â¿Como instalar  fuentes de codigo de  barra? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""¿Cómo instalar fuentes de código de barra?"":

Barcode, Font, Instalación)","1. Descargue la fuente ""3of9"" del siguiente link: https://www.dafont.com/es/search.php?q=3of9
2. Descomprima el archivo, luego copie el archivo ""3of9_new""
3.  En la barra de inicio coloque para  buscar  la  palabra ""Fuentes"", seleccione la opciÃ³n ""ConfiguraciÃ³n de  fuentes"" o ""Fuentes""
4. Posicionese en  cualquier parte de la pantalla  principal y luego pegue la  fuente.

Obs: Puede solicitarle al equipo de jhf  que le facilite las  fuentes",
87361,No se puede ingresar en la grilla de cantidad. QuÃ© Hacer?.,"Tags: Bloqueado/ escribir 

1- Ingrese en {Utilidades/ Configuraciones/ PestaÃ±a Venta3 }
2- TamaÃ±o en grilla.
3-  Buscar Cantidad y aumentar a mayor de 60.",
88008,GUIA - Como sacar informe de Servicios filtrando por funcionario.,"Tags: Informe, Servicios 

-Esta aquÃ­ el pf:  D:\jraiz\jhelp\Guias\pdf\Informe de Servicios
https://jhf.com.py/v6/guias/INFORME_DE_SERVICIOS.pdf",
88210,"Solucionar error de ""Se infringe unicidad del indice"" SoluciÃ³n con Jauxi","Tag: Unicidad, jAuxi, error, cli_codi",https://youtu.be/eED03WNJDCc
88977,"Convertir un baris full en Baris Market (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Convertir un baris full en Baris Market"":

Baris, Full, Conversion

Otras opciones:

Baris, Full, Actualización
Baris, Full, Migración
Baris, Full, Integración)","Tags: Baris Full, Baris Market, version",https://youtu.be/uWkDd0J3d14
89098,"GUIA - Como colocar licencia definitiva (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""GUIA - Como colocar licencia definitiva"":

Registro de vehículo, licencia de conducir definitiva, tramitación de licencia de conducir.)","Tags: Licencia, version, extendido 

https://jhf.com.py/v6/guias/Como-colocar-Licencia-Definitiva.pdf",
89099,"GUIA - Como sacar informe de PDF (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""GUIA - Como sacar informe de PDF"":

Exportar PDF a Word, Convertir PDF a Word, Extraer texto de PDF.)","Tags: informes, pdf, obtener 

https://jhf.com.py/v6/guias/Como-obtener-un-informe-en-PDF.pdf",
89100,"GUIA - Como registrar una devoluciÃ³n (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""GUIA - Como registrar una devolución"":

Política de devolución, Procedimiento de devolución, Devolución de productos.)","Tags: Devolucion, registro 

https://jhf.com.py/v6/guias/Como-Registrar-una-Devolucion.pdf",
89101,"GUIA - Â¿CÃ³mo recuperar una factura anulada? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar:

Recuperar factura anulada, cancelar factura erroneamente, restaurar factura eliminada)","#tag: Anulada, anulado, factura, recuperacion 

https://jhf.com.py/v6/guias/Recuperar-una-Factura-anulada.pdf",
89102,"GUIA - Registro y Pago de Aguinaldo (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""GUIA - Registro y Pago de Aguinaldo"":

Aguinaldo, Pago de Aguinaldo, Liquidación de Aguinaldo)","Tags: Aguinaldo, registro, pago 

https://jhf.com.py/v6/guias/Registro-y-Pago-de-Aguinaldo.pdf",
89103,"GUIA - Â¿Como agendar una cita? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""GUIA - ¿Como agendar una cita?"":

Reservas, citas, programación)","#tags: cita, agenda 

https://jhf.com.py/v6/guias/spa_peluqueria-Como-Agendar-una-Cita.pdf",
89104,"GUIA - Â¿Como Registrar Movimiento de Servicio? (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""GUIA - ¿Como Registrar Movimiento de Servicio?"":

Registro de movimiento de servicio, Procedimiento de registro de movimiento de servicio, Inventario de movimiento de servicio.)","Tags:movimiento, servicio, registro 

https://jhf.com.py/v6/guias/spa_peluqueria-Como-Registrar-Movimiento-de-Servicio.pdf",
89105,"GUIA - Como registrar nuevos servicios. (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""GUIA - Como registrar nuevos servicios"":

1. Creación de servicios
2. Registro de servicios en el servidor
3. Implementación de servicios en la plataforma)","#tags: Nuevos, servicios, registro 

https://jhf.com.py/v6/guias/spa_peluqueria-como-registrar-nuevos-servicios.pdf",
89504,"Como actualizar WebService (Aquí te dejo 3 palabras clave o sinónimos técnicos para buscar ""Cómo actualizar WebService"":

WSUpdate, ActualizarServicioWeb, RefrescarWebService)","#TAG: colosus, webservice, service, actualizacion",https://youtu.be/HhRHUjoG0gI
